order_id,customer_id,calculated_revenue,payment_amount,revenue_difference
15463,1533,3814.8300,1690.4800,2124.3500
15635,560,3178.5300,1054.3200,2124.2100
15243,1082,2325.8000,201.7800,2124.0200
2405,565,3477.2200,1353.9700,2123.2500
18419,1099,4072.5200,1949.5700,2122.9500
4314,165,3510.6000,1388.3600,2122.2400
4928,464,3574.7800,1452.6000,2122.1800
13045,844,2808.4800,686.6700,2121.8100
13766,1151,3562.3000,1441.1700,2121.1300
10993,1281,2701.4000,581.2100,2120.1900
1929,60,2119.0200,null,2119.0200
17332,547,2119.0200,null,2119.0200
9877,148,2119.0200,null,2119.0200
9496,961,2119.0200,null,2119.0200
14651,202,2119.0200,null,2119.0200
4354,170,2119.0200,null,2119.0200
5797,1797,3317.4000,1198.5600,2118.8400
8711,1697,3870.0000,1751.2400,2118.7600
7058,1290,2387.2000,269.2000,2118.0000
7844,1259,3178.5300,1060.9200,2117.6100
1630,1204,3274.2600,1156.9200,2117.3400
14557,1238,3284.6400,1167.7900,2116.8500
259,133,3443.0000,1326.9100,2116.0900
6675,1703,3686.9000,1572.8500,2114.0500
5519,985,2582.2500,468.5700,2113.6800
4596,608,2849.8400,736.4800,2113.3600
18838,231,3839.1600,1725.8200,2113.3400
6136,799,3831.5000,1718.1700,2113.3300
8237,1984,2701.4000,588.6800,2112.7200
17243,1808,4001.7000,1889.3200,2112.3800
2253,613,2884.5600,772.8500,2111.7100
7571,405,2393.4900,281.9200,2111.5700
7983,1413,2517.5200,406.1600,2111.3600
7770,710,3390.7500,1279.6800,2111.0700
16679,993,3824.0500,1713.1000,2110.9500
11660,1635,2362.0000,252.4500,2109.5500
17910,950,2742.0000,632.8400,2109.1600
9872,20,3191.3200,1082.5100,2108.8100
16177,1046,3257.0100,1149.8400,2107.1700
11888,1013,3443.0000,1335.9600,2107.0400
7648,1401,2106.3600,null,2106.3600
7638,602,2106.3600,null,2106.3600
5912,275,3597.4400,1491.6500,2105.7900
15446,1181,2325.8000,221.1100,2104.6900
12764,270,3562.3000,1457.7800,2104.5200
2679,1107,4052.1000,1947.8600,2104.2400
19585,1597,3439.4000,1335.3300,2104.0700
4736,696,2273.7000,170.8600,2102.8400
3413,25,3322.3800,1219.9300,2102.4500
16997,1733,3443.0000,1340.8700,2102.1300
19577,678,3590.9000,1490.9400,2099.9600
13146,592,3904.4700,1804.5600,2099.9100
19207,1010,2973.6500,873.8800,2099.7700
11169,135,3386.7900,1287.2400,2099.5500
6227,1501,3870.0000,1770.6100,2099.3900
426,940,2099.0700,null,2099.0700
5022,679,2099.0700,null,2099.0700
150,1058,2099.0700,null,2099.0700
19074,1875,2099.0700,null,2099.0700
15564,956,2099.0700,null,2099.0700
1777,355,2582.2500,483.8100,2098.4400
14388,1554,3390.7500,1293.4500,2097.3000
10534,1011,3604.5200,1507.6700,2096.8500
1578,290,4072.5200,1976.2100,2096.3100
12333,1739,3371.0000,1274.9300,2096.0700
5484,1475,3831.5000,1735.7000,2095.8000
9219,1596,4031.4200,1935.7500,2095.6700
13088,862,3316.6600,1221.0000,2095.6600
2681,1666,4072.2600,1976.6500,2095.6100
19603,1329,2779.3800,684.7300,2094.6500
16341,1994,2849.8400,755.5100,2094.3300
4640,1954,3386.7900,1292.9300,2093.8600
14841,858,3371.0000,1277.1500,2093.8500
13421,917,2973.6500,879.8100,2093.8400
7553,662,3529.4400,1436.0300,2093.4100
1425,1580,2193.6000,100.8800,2092.7200
10522,851,3441.7500,1349.0600,2092.6900
11107,730,2504.5000,412.0100,2092.4900
11464,288,3503.4800,1411.4100,2092.0700
13356,1042,3870.0000,1777.9500,2092.0500
7170,650,3443.0000,1352.6700,2090.3300
8403,1465,3562.3000,1472.1100,2090.1900
11937,633,3441.7500,1353.0100,2088.7400
6439,95,3387.6900,1299.1700,2088.5200
19267,1099,2387.2000,299.1300,2088.0700
8259,300,2902.5000,814.6100,2087.8900
10870,39,2701.4000,613.5400,2087.8600
11900,207,2543.2200,455.5100,2087.7100
110,86,3686.9000,1599.5100,2087.3900
4408,1095,4001.7000,1915.5200,2086.1800
17869,1828,2320.2200,234.4000,2085.8200
17645,829,3390.7500,1304.9700,2085.7800
14384,1918,2320.2200,235.3600,2084.8600
4847,1728,2273.7000,188.9800,2084.7200
15987,1064,2084.7000,null,2084.7000
7922,1975,2084.7000,null,2084.7000
3449,1681,2084.7000,null,2084.7000
13695,66,2084.7000,null,2084.7000
15271,523,2084.7000,null,2084.7000
8172,1530,4001.7000,1917.0200,2084.6800
19441,590,3224.6600,1140.1400,2084.5200
18350,1288,3597.4400,1513.9100,2083.5300
2936,1650,3054.3900,971.5000,2082.8900
19032,106,2707.1000,624.3700,2082.7300
7984,944,3178.5300,1095.9900,2082.5400
18608,1189,4071.6800,1989.7300,2081.9500
8949,1600,2851.4000,770.8800,2080.5200
1297,701,2952.5000,872.5700,2079.9300
13942,413,2582.2500,502.8700,2079.3800
17991,214,2669.7000,591.0900,2078.6100
3183,1887,2779.6000,701.0200,2078.5800
15741,347,2362.0000,283.6000,2078.4000
8824,1704,2212.1400,133.9200,2078.2200
16859,1524,2973.6500,895.4700,2078.1800
2905,277,3574.7800,1497.1400,2077.6400
16686,1068,3443.0000,1365.8200,2077.1800
10180,278,3201.3800,1124.7000,2076.6800
7769,699,2779.3800,704.0900,2075.2900
9356,1893,3477.2200,1402.2400,2074.9800
344,535,3284.6400,1209.7000,2074.9400
1875,527,3165.3200,1091.8600,2073.4600
9659,942,3274.2600,1200.8900,2073.3700
1342,49,3477.2200,1404.1600,2073.0600
2671,1890,3308.4000,1235.5700,2072.8300
15357,1837,2753.4000,681.1700,2072.2300
12075,944,2378.9200,307.0200,2071.9000
1825,1344,3904.4700,1833.1800,2071.2900
15531,1469,3036.6400,965.5700,2071.0700
7146,1727,3386.7900,1316.1100,2070.6800
122,452,3590.9000,1520.5100,2070.3900
16347,17,3390.7500,1321.4600,2069.2900
19637,57,2171.3400,102.1500,2069.1900
2835,1491,3686.9000,1618.2300,2068.6700
4148,1397,3247.1400,1179.1400,2068.0000
11033,1409,3574.7800,1507.2800,2067.5000
19067,551,2387.2000,320.0600,2067.1400
2356,1430,2413.3200,346.3700,2066.9500
16828,523,3236.5200,1170.8000,2065.7200
18361,805,3480.3300,1414.6600,2065.6700
11371,900,3480.3300,1415.1700,2065.1600
3203,1657,2065.0500,null,2065.0500
1131,1460,2065.0500,null,2065.0500
15637,872,3443.0000,1378.4800,2064.5200
4264,136,2268.2400,203.8000,2064.4400
5083,77,3356.8600,1292.8500,2064.0100
17173,1830,2902.5000,840.1900,2062.3100
10243,115,3911.7300,1849.4400,2062.2900
4899,20,3831.5000,1769.4800,2062.0200
13753,1913,3387.6900,1326.0700,2061.6200
3451,735,2165.0400,103.5200,2061.5200
1893,288,2528.2500,467.1400,2061.1100
9040,1064,3387.6900,1326.9000,2060.7900
1401,1675,3059.2400,998.8700,2060.3700
18633,1946,3839.1600,1779.0600,2060.1000
19996,1943,3439.4000,1379.6400,2059.7600
4383,766,3824.0500,1764.3000,2059.7500
6545,281,2835.3000,776.5100,2058.7900
14615,679,2902.5000,843.9600,2058.5400
5146,1776,2779.6000,721.5200,2058.0800
3716,1663,2362.0000,304.1600,2057.8400
883,1777,3054.3900,996.8800,2057.5100
1597,766,3888.0900,1831.3700,2056.7200
10884,1415,3674.2400,1618.2700,2055.9700
16856,750,3322.3800,1267.1900,2055.1900
9155,1534,2193.6000,138.5900,2055.0100
2369,857,3870.0000,1815.3300,2054.6700
9540,706,3563.1800,1508.5800,2054.6000
5111,1499,3284.6400,1230.0900,2054.5500
18287,1742,2165.0400,110.7000,2054.3400
19601,1203,3503.4800,1449.6900,2053.7900
10903,275,3510.6000,1456.8700,2053.7300
15460,1242,3839.1600,1785.6900,2053.4700
2846,1891,3274.2600,1221.2500,2053.0100
2869,1687,3214.5000,1163.0000,2051.5000
18965,1658,2884.5600,833.5500,2051.0100
11698,1158,2488.0500,437.0800,2050.9700
10030,1372,3274.2600,1223.7400,2050.5200
13656,1707,2698.0800,647.7200,2050.3600
6219,1104,2387.2000,336.9800,2050.2200
3768,1585,2157.8600,107.7400,2050.1200
2748,1412,2952.5000,902.4000,2050.1000
5401,1418,3814.8300,1764.9900,2049.8400
15804,1597,3870.0000,1820.5800,2049.4200
5505,602,2048.8500,null,2048.8500
12725,1568,2048.8500,null,2048.8500
1162,578,2048.8500,null,2048.8500
9172,1640,2048.8500,null,2048.8500
8558,1207,2048.8500,null,2048.8500
10771,216,2048.8500,null,2048.8500
16326,1967,2048.8500,null,2048.8500
3944,639,3839.1600,1790.5700,2048.5900
15541,1543,3214.5000,1166.0400,2048.4600
18736,693,3274.2600,1225.8300,2048.4300
7949,1793,3870.0000,1821.7500,2048.2500
19282,851,2889.1000,840.9600,2048.1400
16747,48,3831.5000,1783.6800,2047.8200
1549,1097,2707.1000,659.5400,2047.5600
13928,1444,2157.8600,111.0800,2046.7800
3042,1537,2393.4900,347.0500,2046.4400
14421,364,3201.3800,1155.2500,2046.1300
17285,1950,2378.9200,332.8800,2046.0400
16910,1140,2257.8600,212.3000,2045.5600
16,986,3574.7800,1529.4500,2045.3300
17276,847,2949.5200,904.6700,2044.8500
3316,1456,3081.4000,1037.2200,2044.1800
1383,1701,2378.9200,335.3000,2043.6200
1699,80,3710.7400,1667.7700,2042.9700
7684,1439,3824.0500,1782.0300,2042.0200
6016,1074,2258.4600,217.0000,2041.4600
2467,949,2165.0400,123.8900,2041.1500
4513,110,2753.4000,712.7600,2040.6400
1171,467,2182.8400,143.7500,2039.0900
6208,213,2808.4800,769.4600,2039.0200
12604,1428,2325.8000,287.0600,2038.7400
12046,1506,2165.0400,126.5000,2038.5400
8113,1880,4031.4200,1993.0500,2038.3700
15864,898,3014.7800,976.6000,2038.1800
11331,1290,2273.7000,236.0800,2037.6200
5353,9,2528.2500,491.6400,2036.6100
11199,139,3316.6600,1280.1800,2036.4800
4062,880,2036.2600,null,2036.2600
18285,2000,2036.2600,null,2036.2600
13267,1258,2036.2600,null,2036.2600
5982,789,2036.1300,null,2036.1300
8491,726,2036.1300,null,2036.1300
7836,1352,2035.8400,null,2035.8400
11049,1208,2035.8400,null,2035.8400
7178,1313,2035.8400,null,2035.8400
12247,481,2035.8400,null,2035.8400
16048,439,2035.8400,null,2035.8400
5245,744,2035.8400,null,2035.8400
2146,1445,2035.8400,null,2035.8400
18951,256,3014.7800,979.0100,2035.7700
22,270,2171.3400,135.8000,2035.5400
230,882,2849.8400,814.8800,2034.9600
7944,1740,3014.7800,980.6600,2034.1200
18478,961,2973.6500,939.8500,2033.8000
18702,361,2851.4000,818.2900,2033.1100
12336,1371,3831.5000,1798.5400,2032.9600
5426,1155,3191.3200,1160.0800,2031.2400
14961,283,3686.9000,1655.7300,2031.1700
17438,1655,3308.4000,1277.8200,2030.5800
14063,1584,2268.2400,238.0400,2030.2000
3545,258,2143.0000,113.1700,2029.8300
2401,83,3989.1500,1959.9800,2029.1700
14999,253,3529.4400,1500.9800,2028.4600
5891,1081,2288.6200,261.0300,2027.5900
9399,764,2517.5200,490.9300,2026.5900
2282,1284,2607.8200,581.2700,2026.5500
16142,408,2165.6800,139.6400,2026.0400
9047,300,3201.3800,1176.6000,2024.7800
10850,761,2393.4900,369.0700,2024.4200
9304,1919,3574.7800,1551.8600,2022.9200
17446,1533,2742.0000,719.3200,2022.6800
2347,194,2607.8200,585.8400,2021.9800
12395,1214,2879.3700,857.4700,2021.9000
14818,1403,3851.7500,1830.3100,2021.4400
1584,1984,3356.8600,1335.6700,2021.1900
5049,1277,2193.6000,173.8700,2019.7300
9761,1627,3054.3900,1034.6900,2019.7000
11871,1535,2707.1000,687.9100,2019.1900
16258,880,3386.7900,1367.6300,2019.1600
17697,333,2325.8000,306.6700,2019.1300
9989,1236,3851.7500,1833.0900,2018.6600
963,1978,2707.1000,688.5100,2018.5900
3547,1519,2258.4600,240.1400,2018.3200
11566,1026,3356.8600,1338.5500,2018.3100
3899,1951,3814.8300,1797.0200,2017.8100
14547,774,2193.6000,176.2600,2017.3400
16157,1134,3322.3800,1305.0700,2017.3100
8138,914,2258.4600,241.3700,2017.0900
18652,1920,3236.5200,1219.8300,2016.6900
489,294,2015.7100,null,2015.7100
16047,781,2015.7100,null,2015.7100
18872,1747,2015.7100,null,2015.7100
3376,969,2015.7100,null,2015.7100
6448,374,3563.1800,1548.3100,2014.8700
12309,1406,3814.8300,1800.1600,2014.6700
1398,775,3839.1600,1824.6600,2014.5000
8353,631,3441.7500,1427.3200,2014.4300
15453,1947,2294.4300,281.3700,2013.0600
6388,1369,3674.2400,1661.2300,2013.0100
17451,326,3480.3300,1467.4700,2012.8600
6795,88,4072.5200,2060.1900,2012.3300
5589,1620,3583.8800,1571.6700,2012.2100
12574,596,2294.4300,282.2300,2012.2000
13209,421,2143.0000,131.0600,2011.9400
17634,21,3710.7400,1699.2100,2011.5300
19653,1409,2579.5500,568.2600,2011.2900
12345,565,2157.8600,146.7600,2011.1000
3918,1185,2646.7200,636.3200,2010.4000
11138,658,2779.3800,769.2100,2010.1700
18834,290,3257.0100,1247.7600,2009.2500
6977,309,3322.3800,1313.1600,2009.2200
19951,1503,3201.3800,1192.5900,2008.7900
5967,972,3563.1800,1554.4700,2008.7100
8299,1071,2193.6000,185.2600,2008.3400
19702,1982,3529.4400,1521.4200,2008.0200
14147,108,3640.1000,1633.4600,2006.6400
6257,1479,2742.0000,735.7500,2006.2500
1098,1259,2106.3600,100.3000,2006.0600
18213,190,2871.1600,865.3900,2005.7700
19409,997,2003.6000,null,2003.6000
14644,21,2003.6000,null,2003.6000
55,1394,2003.6000,null,2003.6000
6526,961,2003.6000,null,2003.6000
12068,1393,2003.6000,null,2003.6000
11154,1508,2003.6000,null,2003.6000
18589,1060,2003.6000,null,2003.6000
12066,208,2003.6000,null,2003.6000
8905,1358,2669.7000,666.1800,2003.5200
12722,1731,3274.2600,1271.0500,2003.2100
10627,1644,2879.3700,877.2700,2002.1000
3856,1044,3563.1800,1561.1700,2002.0100
1434,1757,3710.7400,1708.8300,2001.9100
1855,1524,2000.8500,null,2000.8500
18535,118,2000.8500,null,2000.8500
9689,288,2000.8500,null,2000.8500
8989,304,2669.7000,669.1600,2000.5400
16242,1951,2851.4000,851.2100,2000.1900
9624,1305,2212.1400,212.2500,1999.8900
7531,890,2157.8600,159.2900,1998.5700
9270,803,2193.6000,195.7900,1997.8100
16073,760,3911.7300,1913.9500,1997.7800
1735,686,3247.1400,1249.6800,1997.4600
6721,1574,3081.4000,1084.8500,1996.5500
3593,1313,3989.1500,1992.6200,1996.5300
16115,1130,3443.0000,1446.7300,1996.2700
668,1696,2277.0300,281.3700,1995.6600
11303,1518,2268.2400,273.2300,1995.0100
9778,793,3846.0800,1852.0200,1994.0600
16095,1597,2808.4800,815.2400,1993.2400
2533,1201,3705.8400,1713.1100,1992.7300
12062,682,3686.9000,1694.3400,1992.5600
2979,806,2582.2500,589.7200,1992.5300
15100,1169,2779.3800,786.8700,1992.5100
13168,1989,2260.5000,269.1800,1991.3200
11709,1294,3247.1400,1256.2800,1990.8600
11386,692,2165.6800,174.9100,1990.7700
19423,41,3274.2600,1284.7700,1989.4900
19094,1399,3705.8400,1716.6100,1989.2300
12293,1181,2273.7000,285.2400,1988.4600
15298,566,3590.9000,1602.5100,1988.3900
16386,1857,2182.8400,195.1700,1987.6700
7718,1797,2084.7000,97.3900,1987.3100
2588,1286,3390.7500,1403.4400,1987.3100
13550,1834,3178.5300,1191.6800,1986.8500
4554,1744,3284.6400,1297.8800,1986.7600
14310,1272,2193.6000,207.1600,1986.4400
9344,1220,2517.5200,531.2300,1986.2900
1733,110,2669.7000,683.4400,1986.2600
11761,785,2260.5000,274.6100,1985.8900
1307,511,3814.8300,1828.9400,1985.8900
15905,1139,3477.2200,1491.7400,1985.4800
7924,1001,1985.0400,null,1985.0400
13909,885,1985.0400,null,1985.0400
18858,1953,1985.0400,null,1985.0400
12467,1028,1985.0400,null,1985.0400
15599,1071,1985.0400,null,1985.0400
1122,1231,1985.0400,null,1985.0400
1340,917,3563.1800,1578.3700,1984.8100
2668,29,2288.6200,304.0200,1984.6000
10148,138,2849.8400,865.3100,1984.5300
17941,1561,3590.9000,1606.9200,1983.9800
5215,1113,2413.3200,429.5800,1983.7400
9455,387,3390.7500,1407.0400,1983.7100
1474,1840,2284.1000,300.7100,1983.3900
3729,1120,3640.1000,1657.0300,1983.0700
840,1848,2579.5500,596.9500,1982.6000
11054,1390,3474.5000,1492.5100,1981.9900
16491,64,3224.6600,1243.7000,1980.9600
4796,1674,3911.7300,1931.4100,1980.3200
10711,44,3014.7800,1035.3200,1979.4600
18265,1193,2378.9200,399.5300,1979.3900
12028,276,2284.1000,304.9800,1979.1200
12404,852,3846.0800,1867.3400,1978.7400
19149,1634,2281.1200,302.6700,1978.4500
2147,1693,3191.3200,1214.0900,1977.2300
6717,1430,3441.7500,1464.6300,1977.1200
7067,1595,3274.2600,1297.8600,1976.4000
7458,117,2182.8400,206.5600,1976.2800
10676,60,3686.9000,1711.3700,1975.5300
8749,1976,3574.7800,1600.1300,1974.6500
3087,1629,3590.9000,1616.2600,1974.6400
13033,1298,3178.5300,1204.1400,1974.3900
16459,1119,2579.5500,605.6700,1973.8800
8627,1577,2902.5000,928.8000,1973.7000
5268,651,2698.0800,725.0900,1972.9900
18038,502,2320.2200,348.4800,1971.7400
7784,1228,2143.0000,171.5700,1971.4300
6574,156,3477.2200,1505.9800,1971.2400
6079,328,3016.6500,1046.3600,1970.2900
16653,1258,2284.1000,314.8500,1969.2500
7464,725,2294.4300,325.3200,1969.1100
11752,1828,2084.7000,115.9100,1968.7900
6842,1782,3410.5500,1441.7700,1968.7800
16692,95,2602.9800,634.2200,1968.7600
3156,1337,3574.7800,1606.1000,1968.6800
1151,1176,3386.7900,1418.3400,1968.4500
18393,387,3686.9000,1719.3400,1967.5600
17297,1449,3590.9000,1624.1700,1966.7300
13755,607,2871.1600,904.9600,1966.2000
18105,650,2084.7000,119.0500,1965.6500
19890,1321,2099.0700,133.4700,1965.6000
15081,417,2171.3400,205.7700,1965.5700
17589,1702,2311.0500,345.5200,1965.5300
452,311,3165.3200,1201.0200,1964.3000
12530,25,3503.4800,1539.7900,1963.6900
1031,1136,3710.7400,1747.3300,1963.4100
14204,205,3904.4700,1941.2600,1963.2100
14152,5,2602.9800,640.0600,1962.9200
5642,532,3604.5200,1642.3200,1962.2000
11035,1783,2707.1000,745.1700,1961.9300
2259,392,368.1400,2329.1800,-1961.0400
15363,772,2646.7200,686.3800,1960.3400
4390,414,3317.4000,1357.0600,1960.3400
5154,1738,2258.4600,298.2200,1960.2400
2772,1163,3814.8300,1856.1400,1958.6900
14437,311,2288.6200,330.5700,1958.0500
17853,1978,2157.6800,199.7000,1957.9800
19250,698,2779.3800,821.5200,1957.8600
13841,501,3640.1000,1682.3100,1957.7900
5880,1778,2851.4000,894.2500,1957.1500
13972,1957,2325.8000,370.1200,1955.6800
5506,1834,3583.8800,1628.2900,1955.5900
15364,525,2135.7600,180.6300,1955.1300
10231,1071,2311.0500,356.4500,1954.6000
13493,1974,2413.3200,459.2700,1954.0500
9903,251,2281.1200,327.4200,1953.7000
5388,1892,3201.3800,1247.8600,1953.5200
12143,1395,2949.5200,996.2800,1953.2400
19636,873,3824.0500,1871.1900,1952.8600
8311,1616,3529.4400,1576.6200,1952.8200
5923,325,2879.3700,926.8200,1952.5500
13002,1852,2284.1000,331.7000,1952.4000
19337,1693,2779.6000,827.4900,1952.1100
6334,1563,2646.7200,695.0300,1951.6900
3130,1179,3201.3800,1249.9200,1951.4600
13650,1472,3081.4000,1130.4500,1950.9500
16355,1771,2273.7000,322.9900,1950.7100
3029,1550,3236.5200,1286.1300,1950.3900
1305,555,2504.5000,554.2200,1950.2800
18510,1731,2157.8600,208.3800,1949.4800
2218,1152,2517.5200,568.4500,1949.0700
7974,842,3201.3800,1252.3500,1949.0300
17369,619,2284.1000,335.6000,1948.5000
3850,1011,2646.7200,698.2900,1948.4300
18320,1529,2896.7600,949.6300,1947.1300
14249,598,3686.9000,1740.7000,1946.2000
2565,361,2851.4000,905.2600,1946.1400
15478,1273,3308.4000,1363.0500,1945.3500
16401,603,3214.5000,1269.6000,1944.9000
17123,769,2182.8400,238.3600,1944.4800
16071,1435,2582.2500,637.8400,1944.4100
12815,415,3257.0100,1312.6200,1944.3900
5601,1496,2849.8400,905.4900,1944.3500
3168,1016,2602.9800,658.7900,1944.1900
10949,305,2871.1600,927.3300,1943.8300
8489,1765,3236.5200,1294.4300,1942.0900
15784,365,3640.1000,1698.6200,1941.4800
4876,1736,2277.0300,336.1200,1940.9100
4155,369,3386.7900,1446.2200,1940.5700
3443,245,3510.6000,1570.1200,1940.4800
16392,543,2808.4800,868.7900,1939.6900
9476,1733,3710.7400,1771.5100,1939.2300
19828,1446,3390.7500,1452.0400,1938.7100
1617,321,2362.0000,423.7100,1938.2900
10460,41,2889.1000,951.5200,1937.5800
8500,49,3888.0900,1951.4600,1936.6300
19086,355,2779.6000,843.0700,1936.5300
6318,799,3059.2400,1123.2000,1936.0400
14210,185,3214.5000,1278.6500,1935.8500
12585,1000,2165.0400,229.2800,1935.7600
10648,770,1935.0000,null,1935.0000
19101,1830,1935.0000,null,1935.0000
13756,518,1935.0000,null,1935.0000
15135,395,1935.0000,null,1935.0000
1354,423,1935.0000,null,1935.0000
2576,887,1935.0000,null,1935.0000
11922,363,1935.0000,null,1935.0000
599,1147,1935.0000,null,1935.0000
14700,1157,1935.0000,null,1935.0000
11833,1862,3322.3800,1387.4200,1934.9600
18218,1952,3439.4000,1504.7800,1934.6200
12429,1036,2257.8600,323.3600,1934.5000
4563,848,3356.8600,1424.5100,1932.3500
18573,1045,2065.0500,132.7200,1932.3300
11591,298,2065.0500,132.8700,1932.1800
10560,362,3510.6000,1578.6500,1931.9500
16645,763,2602.9800,671.1200,1931.8600
7298,276,3597.4400,1665.6200,1931.8200
18327,1417,3371.0000,1439.1900,1931.8100
4637,370,3814.8300,1883.4000,1931.4300
9842,263,2952.5000,1021.3000,1931.2000
1381,785,2182.8400,252.0800,1930.7600
5554,510,3036.6400,1105.9500,1930.6900
8638,934,2627.6100,697.2600,1930.3500
8882,1217,3308.4000,1379.1500,1929.2500
6755,466,2260.5000,331.4400,1929.0600
17489,861,3590.9000,1661.9500,1928.9500
11959,1558,2084.7000,157.1400,1927.5600
16315,559,3705.8400,1778.3200,1927.5200
14680,354,3371.0000,1443.6800,1927.3200
12981,1608,2193.6000,266.5200,1927.0800
340,441,3284.6400,1358.3400,1926.3000
17624,1965,3036.6400,1110.6600,1925.9800
18803,1264,3236.5200,1311.2500,1925.2700
4948,1737,3439.4000,1514.2500,1925.1500
19796,341,2889.1000,964.0000,1925.1000
12624,45,2579.5500,654.6200,1924.9300
2529,790,3308.4000,1383.5500,1924.8500
5704,1948,3911.7300,1987.4400,1924.2900
5993,106,3146.9000,1222.8900,1924.0100
15805,300,3523.2800,1599.7700,1923.5100
4591,189,2119.0200,195.5900,1923.4300
14060,1404,2035.8400,112.4900,1923.3500
8091,10,1923.0400,null,1923.0400
1659,392,1923.0400,null,1923.0400
6481,1413,2157.6800,234.8700,1922.8100
11432,422,3191.3200,1268.8500,1922.4700
10063,488,2157.8600,235.4000,1922.4600
8914,1204,2393.4900,471.0600,1922.4300
2606,16,3597.4400,1675.1400,1922.3000
18429,512,2742.0000,820.4500,1921.5500
3473,579,3191.3200,1269.9300,1921.3900
3510,1122,2268.2400,347.5500,1920.6900
5699,1688,3911.7300,1991.4900,1920.2400
6917,991,3510.6000,1590.8300,1919.7700
19974,315,1919.5800,null,1919.5800
12281,1779,1919.5800,null,1919.5800
16074,411,1919.5800,null,1919.5800
565,1986,1919.5800,null,1919.5800
8363,28,1919.5800,null,1919.5800
12761,1009,2646.7200,727.3300,1919.3900
6398,1444,3888.0900,1969.5200,1918.5700
11502,1932,3191.3200,1272.8300,1918.4900
14748,1089,2949.5200,1031.5300,1917.9900
72,170,2879.3700,961.6500,1917.7200
4,440,3214.5000,1296.8600,1917.6400
