item_id,order_id,product_id,quantity,unit_price,discount_percent
I0014163,O004663,P00198,1,7012.94,0
I0014164,O004663,P00415,2,34572.18,15
I0014165,O004663,P00387,5,8964.12,15
I0014166,O004664,P00171,3,7665.86,50
I0014167,O004664,P00329,2,909.35,5
I0014168,O004664,P00170,2,5225.82,0
I0014169,O004664,P00131,5,72763.24,0
I0014170,O004664,P00224,2,5423.18,5
I0014171,O004665,P00497,4,3821.05,10
I0014172,O004665,P00248,2,6507.76,20
I0014173,O004665,P00546,5,4284.43,70
I0014174,O004665,P00463,1,1881.63,5
I0014175,O004665,P00080,4,102663.39,30
I0014176,O004666,P00457,-2,1089.07,50
I0014177,O004667,P00224,2,5831.0,40
I0014178,O004667,P00338,1,991.7,70
I0014179,O004667,P00428,-1,11024.93,50
I0014180,O004668,P00231,4,11851.57,20
I0014181,O004669,P00045,4,28609.58,15
I0014182,O004669,P00474,3,1087.67,40
I0014183,O004669,P00080,1,173358.19,20
I0014184,O004669,P00512,2,6408.83,20
I0014185,O004670,P00467,1,1523.66,50
I0014186,O004671,P00171,2,6034.41,5
I0014187,O004672,P00418,1,37578.52,30
I0014188,O004672,P00012,2,120640.45,5
I0014189,O004672,P00202,4,2429.79,70
I0014190,O004672,P00247,3,7763.16,40
I0014191,O004672,P00452,3,1035.24,20
I0014192,O004673,P00212,1,3305.92,10
I0014193,O004673,P00550,3,6370.22,5
I0014194,O004674,P00422,2,37965.36,0
I0014195,O004674,P00467,1,1351.56,15
I0014196,O004674,P00338,-5,947.3,30
I0014197,O004674,P00343,1,415.42,15
I0014198,O004675,P00320,5,171.48,0
I0014199,O004675,P00198,2,7271.71,30
I0014200,O004675,P00538,1,1484.01,0
I0014201,O004675,P00198,3,7711.52,40
I0014202,O004675,P00407,4,39133.78,50
I0014203,O004676,P00428,4,15616.94,10
I0014204,O004676,P00305,3,1891.87,0
I0014205,O004677,P00184,1,7968.65,15
I0014206,O004677,P00018,5,44496.04,70
I0014207,O004677,P00127,1,202657.8,5
I0014208,O004677,P00229,3,3664.51,20
I0014209,O004678,P00237,1,5157.55,50
I0014210,O004678,P00079,5,6769.31,30
I0014211,O004678,P00121,0,73209.14,40
I0014212,O004678,P00080,3,134622.65,30
I0014213,O004678,P00496,3,2944.81,20
I0014214,O004679,P00331,4,1588.64,0
I0014215,O004680,P00550,1,7172.83,30
I0014216,O004681,P00224,4,5465.98,40
I0014217,O004681,P00389,4,3716.18,10
I0014218,O004681,P00073,5,16413.68,0
I0014219,O004681,P00197,4,5643.85,10
I0014220,O004682,P00343,2,415.87,40
I0014221,O004682,P00097,1,120183.58,20
I0014222,O004682,P00533,-5,6713.9,10
I0014223,O004682,P00388,1,8129.32,70
I0014224,O004683,P00331,-1,1198.56,10
I0014225,O004683,P00312,5,471.38,30
I0014226,O004683,P00148,5,167701.1,40
I0014227,O004683,P00212,3,3540.0,50
I0014228,O004683,P00449,2,1602.32,10
I0014229,O004684,P00437,1,13856.51,20
I0014230,O004684,P00512,1,1734.0,40
I0014231,O004684,P00171,1,7985.29,30
I0014232,O004684,P00474,2,1226.58,50
I0014233,O004685,P00470,3,2286.92,40
I0014234,O004685,P00441,3,2501.17,50
I0014235,O004685,P00393,4,57139.51,30
I0014236,O004686,P00514,2,11823.8,0
I0014237,O004686,P00346,-1,1433.55,30
I0014238,O004686,P00247,4,7836.85,5
I0014239,O004686,P00078,4,159027.29,50
I0014240,O004686,P00513,-2,24530.35,70
I0014241,O004687,P00228,2,9170.74,50
I0014242,O004687,P00035,4,138780.18,0
I0014243,O004687,P00519,4,26378.01,30
I0014244,O004687,P00389,3,2673.19,20
I0014245,O004688,P00229,5,3208.94,70
I0014246,O004688,P00049,2,66788.39,10
I0014247,O004688,P00425,3,20164.21,70
I0014248,O004689,P00444,1,1642.26,40
I0014249,O004689,P00035,4,89993.16,40
I0014250,O004689,P00121,5,79047.53,10
I0014251,O004689,P00023,4,64899.39,20
I0014252,O004689,P00141,2,168051.6,70
I0014253,O004690,P00437,3,16683.47,10
I0014254,O004690,P00047,3,73019.85,50
I0014255,O004691,P00127,2,177880.36,50
I0014256,O004691,P00082,5,187572.73,10
I0014257,O004691,P00090,5,35872.38,10
I0014258,O004692,P00477,4,1920.4,5
I0014259,O004692,P00437,5,16775.61,50
I0014260,O004693,P00233,5,5106.44,5
I0014261,O004693,P00026,4,7877.49,50
I0014262,O004693,P00194,3,2198.3,5
I0014263,O004693,P00289,2,1435.59,10
I0014264,O004693,P00193,5,3228.41,5
I0014265,O004694,P00015,2,35369.95,15
I0014266,O004695,P00063,3,1798.87,15
I0014267,O004696,P00078,5,154659.2,70
I0014268,O004696,P00037,2,37999.61,15
I0014269,O004697,P00386,4,23669.67,15
I0014270,O004697,P00406,2,52313.75,50
I0014271,O004697,P00393,5,33411.84,15
I0014272,O004697,P00026,1,6487.41,20
I0014273,O004698,P00422,2,36781.86,5
I0014274,O004698,P00422,5,44204.63,30
I0014275,O974758,P00037,4,64970.46,10
I0014276,O004699,P00225,1,5413.1,15
I0014277,O004699,P00390,4,12636.41,15
I0014278,O004699,P00164,3,8841.64,30
I0014279,O004700,P00171,3,5988.69,0
I0014280,O004700,P00304,4,415.08,40
I0014281,O004701,P00224,2,3263.15,10
I0014282,O004702,P00103,4,107448.94,30
I0014283,O004702,P00222,4,9855.96,0
I0014284,O004702,P00360,3,370.93,15
I0014285,O004702,P00268,5,2816.17,70
I0014286,O004703,P00127,1,167066.58,70
I0014287,O004703,P00407,1,40788.74,5
I0014288,O004703,P00474,4,1253.75,10
I0014289,O004703,P00474,4,1070.62,0
I0014290,O004704,P00398,3,1599.5,10
I0014291,O004704,P00422,2,61007.72,30
I0014292,O004704,P00497,5,3214.55,50
I0014293,O004704,P00090,5,21605.38,50
I0014294,O004705,P00065,1,85239.92,40
I0014295,O004705,P00422,4,43491.76,50
I0014296,O004705,P00466,2,2319.48,5
I0014297,O004705,P00145,1,105652.14,70
I0014298,O004705,P00440,5,7912.73,20
I0014299,O004706,P00034,0,21311.95,40
I0014300,O004706,P00233,3,4947.96,40
I0014301,O004706,P00078,3,209812.67,70
I0014302,O004706,P00224,4,4781.72,10
I0014303,O004707,P00496,1,1893.63,20
I0014304,O004707,P00281,1,2569.42,5
I0014305,O004707,P00281,2,2981.21,20
I0014306,O004707,P00505,2,28732.99,20
I0014307,O004707,P00197,2,4252.58,30
I0014308,O004708,P00466,3,2009.86,107
I0014309,O004709,P00063,4,1718.85,20
I0014310,O004709,P00512,1,1217.02,5
I0014311,O004710,P00428,5,15082.67,0
I0014312,O004710,P00274,4,6557.25,0
I0014313,O004710,P00018,5,53894.5,10
I0014314,O004710,P00065,5,119561.14,5
I0014315,O004710,P00422,3,37696.34,5
I0014316,O004711,P00398,3,1493.97,20
I0014317,O004711,P00080,4,181187.73,0
I0014318,O004711,P00178,5,8693.01,5
I0014319,O004712,P00398,5,1047.97,40
I0014320,O004712,P00063,-1,1411.54,50
I0014321,O004712,P00409,5,16237.62,50
I0014322,O004712,P00393,4,55272.64,0
I0014323,O004713,P00515,1,19487.35,70
I0014324,O004713,P00473,3,1799.32,50
I0014325,O004713,P00213,4,4965.63,40
I0014326,O004713,P00414,2,44181.19,5
I0014327,O004714,P00450,4,781.2,30
I0014328,O004714,P00046,2,55041.34,0
I0014329,O004714,P00140,2,139664.36,30
I0014330,O004714,P00129,5,113313.86,5
I0014331,O004715,P00141,5,119734.52,20
I0014332,O004715,P00310,4,1183.33,40
I0014333,O004715,P00388,2,10376.84,70
I0014334,O004715,P00026,2,8485.49,70
I0014335,O004715,P00257,1,715.72,30
I0014336,O004716,P00474,4,1475.14,40
I0014337,O004716,P00318,3,1782.73,70
I0014338,O004717,P00466,2,2971.5,20
I0014339,O004717,P00393,2,34123.45,20
I0014340,O004717,P00343,4,337.4,50
I0014341,O004718,P00121,4,47282.69,15
I0014342,O004718,P00065,3,98539.54,40
I0014343,O004718,P00120,3,12252.18,10
I0014344,O004718,P00290,2,2033.12,10
I0014345,O004718,P00399,3,31250.46,70
I0014346,O004719,P00233,1,4988.03,5
I0014347,O004719,P00170,3,8325.1,20
I0014348,O004719,P00372,4,5683.1,10
I0014349,O004720,P00203,2,5681.09,40
I0014350,O004720,P00507,5,18851.5,15
I0014351,O004721,P00437,3,15277.0,40
I0014352,O004721,P00463,2,2299.41,10
I0014353,O004721,P00512,3,533.63,50
I0014354,O004721,P00512,1,8238.13,70
I0014355,O004721,P00343,3,355.08,20
I0014356,O004722,P00196,3,11604.57,40
I0014357,O004722,P00096,1,136633.92,70
I0014358,O004722,P00470,2,2473.51,40
I0014359,O004722,P00338,3,878.34,0
I0014360,O004723,P00193,4,3743.3,10
I0014361,O004723,P00013,4,176208.2,50
I0014362,O004723,P00322,3,769.88,30
I0014363,O004723,P00384,5,5123.6,5
I0014364,O004723,P00393,5,49216.6,30
I0014365,O004724,P00133,1,169874.66,0
I0014366,O004725,P00193,2,2771.84,15
I0014367,O004726,P00202,2,2140.66,5
I0014368,O004726,P00087,2,21339.16,70
I0014369,O004726,P00213,4,6809.85,15
I0014370,O004726,P00242,5,624.33,20
I0014371,O004727,P00070,5,172781.98,15
I0014372,O004727,P00177,4,7935.6,15
I0014373,O004727,P00212,1,2851.78,5
I0014374,O004727,P00224,4,4659.29,20
I0014375,O004728,P00331,2,1008.94,15
I0014376,O004729,P00096,5,127625.83,50
I0014377,O004729,P00538,1,1164.12,50
I0014378,O004729,P00148,1,161506.44,10
I0014379,O004729,P00070,5,149564.58,10
I0014380,O004730,P00377,3,17303.2,15
I0014381,O004731,P00224,3,3302.48,50
I0014382,O004731,P00281,-4,2177.15,40
I0014383,O004731,P00026,0,8551.55,30
I0014384,O004731,P00473,5,3101.47,70
I0014385,O004732,P00019,3,187971.0,0
I0014386,O004732,P00170,1,7507.13,50
I0014387,O004733,P00332,3,1861.35,5
I0014388,O004734,P00538,2,1144.79,15
I0014389,O004734,P00450,1,694.55,5
I0014390,O004735,P00057,1,111443.26,30
I0014391,O004735,P00141,2,194496.86,15
I0014392,O004735,P00096,-5,119544.59,40
I0014393,O004735,P00512,1,2865.0,40
I0014394,O004736,P00473,4,3227.97,40
I0014395,O004736,P00203,3,5019.9,15
I0014396,O004736,P00466,5,2644.23,50
I0014397,O004736,P00407,4,30100.88,70
I0014398,O004737,P00172,3,5398.69,30
I0014399,O004737,P00468,3,2531.16,70
I0014400,O004738,P00381,3,20660.25,40
I0014401,O004738,P00437,1,14508.8,30
I0014402,O004738,P00387,3,8965.12,10
I0014403,O004739,P00305,4,2223.25,10
I0014404,O004739,P00390,2,16577.57,50
I0014405,O004739,P00244,2,6808.35,30
I0014406,O004739,P00338,3,622.68,0
I0014407,O004739,P00202,3,2365.06,20
I0014408,O004740,P00415,5,31492.79,40
I0014409,O004740,P00477,2,1763.08,15
I0014410,O004740,P00512,4,7980.68,15
I0014411,O004741,P00317,4,264.04,10
I0014412,O004741,P00354,4,1799.91,20
I0014413,O004741,P00470,5,2325.32,50
I0014414,O004741,P00329,5,703.93,70
I0014415,O004742,P00198,5,6768.73,40
I0014416,O004742,P00450,-5,577.79,20
I0014417,O004743,P00512,4,6173.05,10
I0014418,O004743,P00144,2,143270.68,0
I0014419,O004744,P00417,2,16892.93,5
I0014420,O004744,P00072,5,64204.91,40
I0014421,O004744,P00202,3,1942.15,0
I0014422,O004745,P00388,1,7580.7,50
I0014423,O004745,P00031,2,3516.5,40
I0014424,O004745,P00224,3,4745.79,5
I0014425,O004746,P00512,3,3039.71,50
I0014426,O004746,P00035,-4,151621.6,50
I0014427,O004747,P00187,5,5694.78,70
I0014428,O004747,P00129,1,116790.73,15
I0014429,O004747,P00384,4,7152.68,0
I0014430,O004747,P00407,2,26945.97,40
I0014431,O004747,P00082,5,137015.88,20
I0014432,O004748,P00420,3,35640.41,50
I0014433,O004749,P00470,4,1834.09,10
I0014434,O004749,P00474,2,970.89,20
I0014435,O004750,P00486,1,16496.92,10
I0014436,O004751,P00087,2,23450.47,30
I0014437,O004752,P00249,1,5913.51,70
I0014438,O004752,P00082,5,204324.62,20
I0014439,O004752,P00063,5,1164.63,40
I0014440,O004752,P00389,1,2303.36,70
I0014441,O004753,P00080,1,159116.13,10
I0014442,O004753,P00281,5,2316.78,70
I0014443,O004754,P00133,5,224378.22,20
I0014444,O004754,P00012,-3,137925.64,0
I0014445,O004755,P00533,2,5114.08,15
I0014446,O004755,P00131,2,68439.45,0
I0014447,O004756,P00026,4,7848.11,40
I0014448,O004756,P00470,5,1790.64,5
I0014449,O004756,P00273,1,6414.14,10
I0014450,O004756,P00422,4,54610.31,20
I0014451,O004756,P00170,5,4813.12,5
I0014452,O004757,P00444,3,2018.51,50
I0014453,O004757,P00393,3,47562.28,5
I0014454,O004757,P00212,3,5007.09,5
I0014455,O004757,P00079,2,5744.69,0
I0014456,O004757,P00046,1,58567.03,15
I0014457,O004758,P00141,4,145938.78,10
I0014458,O004758,P00407,2,22306.35,70
I0014459,O004758,P00023,4,68772.74,0
I0014460,O004758,P00413,5,16082.89,0
I0014461,O004758,P00047,5,51525.69,5
I0014462,O004759,P00305,1,1933.82,70
I0014463,O004760,P00538,2,898.66,5
I0014464,O004761,P00331,3,903.93,40
I0014465,O004761,P00306,2,1168.62,20
I0014466,O004762,P00153,2,64240.33,0
I0014467,O004763,P00188,5,836.29,20
I0014468,O004763,P00096,4,156234.33,0
I0014469,O004763,P00320,5,156.42,5
I0014470,O004763,P00546,2,4755.62,70
I0014471,O004764,P00212,1,4252.78,50
I0014472,O004764,P00198,3,5573.79,5
I0014473,O004764,P00065,1,89115.84,0
I0014474,O004764,P00063,1,1554.03,50
I0014475,O004764,P00393,2,41423.27,40
I0014476,O004765,P00398,3,1318.95,50
I0014477,O004766,P00012,1,158566.36,5
I0014478,O004766,P00338,5,791.59,50
I0014479,O004766,P00082,2,164569.68,70
I0014480,O004766,P00474,3,1169.03,0
I0014481,O004766,P00457,1,909.6,40
I0014482,O004767,P00343,4,454.47,10
I0014483,O004767,P00070,3,141118.62,50
I0014484,O004768,P00145,5,85601.41,40
I0014485,O940598,P00247,4,8027.17,10
I0014486,O004768,P00473,-5,2084.55,117
I0014487,O004768,P00393,1,45748.18,50
I0014488,O004768,P00018,2,41667.58,70
I0014489,O004769,P00473,4,1775.1,30
I0014490,O004769,P00047,2,63947.53,15
I0014491,O004770,P00409,1,14617.47,20
I0014492,O004770,P00079,1,7100.27,5
I0014493,O004771,P00197,3,5108.76,20
I0014494,O004771,P00381,5,18144.95,10
I0014495,O004772,P00479,3,2335.79,70
I0014496,O004772,P00078,2,207976.58,5
I0014497,O004773,P00332,1,2105.02,10
I0014498,O004773,P00063,0,1120.37,0
I0014499,O004773,P00470,5,1533.7,40
I0014500,O004773,P00070,1,156312.48,15
I0014501,O004773,P00404,3,704.67,40
I0014502,O004774,P00024,2,104267.1,0
I0014503,O004775,P00407,3,26347.5,40
I0014504,O004775,P00048,4,109740.05,30
I0014505,O004775,P00078,3,183628.47,5
I0014506,O004775,P00266,1,10542.11,40
I0014507,O004775,P00522,4,33782.29,15
I0014508,O004776,P00438,3,20340.14,70
I0014509,O004777,P00168,3,3294.95,10
I0014510,O004777,P00188,4,885.91,5
I0014511,O004777,P00065,5,143695.36,10
I0014512,O004777,P00121,2,63110.03,40
I0014513,O004778,P00202,5,2333.77,70
I0014514,O004778,P00384,2,8089.03,15
I0014515,O004779,P00457,1,1353.23,5
I0014516,O004779,P00070,3,184950.07,0
I0014517,O004779,P00171,4,7097.31,70
I0014518,O004780,P00477,5,1362.21,30
I0014519,O004780,P00497,5,2695.92,5
I0014520,O004780,P00338,4,811.72,15
I0014521,O004780,P00269,1,4584.46,15
I0014522,O004780,P00198,5,6112.23,20
I0014523,O004781,P00015,1,59287.91,40
I0014524,O004781,P00407,2,28927.6,50
I0014525,O004781,P00545,4,2350.34,50
I0014526,O004781,P00467,3,1863.74,20
I0014527,O004781,P00197,4,5299.44,10
I0014528,O004782,P00335,1,210.03,15
I0014529,O004782,P00127,2,167085.12,5
I0014530,O004782,P00527,2,7964.91,30
I0014531,O004782,P00213,4,4578.92,50
I0014532,O004783,P00274,4,5565.16,10
I0014533,O004783,P00415,4,29529.52,50
I0014534,O004783,P00082,5,220654.11,30
I0014535,O004783,P00437,5,14023.01,15
I0014536,O004784,P00331,1,1499.81,10
I0014537,O004784,P00198,4,6980.24,10
I0014538,O004784,P00198,4,7047.04,10
I0014539,O004785,P00415,-5,30461.77,15
I0014540,O004785,P00112,-4,197601.86,10
I0014541,O004785,P00188,1,486.15,20
I0014542,O004785,P00457,1,1183.96,5
I0014543,O004786,P00053,5,145145.17,20
I0014544,O004786,P00078,3,171562.87,70
I0014545,O004786,P00188,1,751.78,5
I0014546,O004786,P00262,2,6229.13,5
I0014547,O004786,P00226,3,4744.04,5
I0014548,O004787,P00249,3,4636.9,70
I0014549,O004787,P00229,5,3080.84,142
I0014550,O004788,P00141,1,177580.88,10
I0014551,O004788,P00118,5,136707.61,10
I0014552,O004788,P00145,4,79822.56,5
I0014553,O004789,P00486,1,13729.49,15
I0014554,O004789,P00007,3,53261.31,40
I0014555,O004789,P00202,4,2243.9,15
I0014556,O004789,P00212,3,3052.38,0
I0014557,O004789,P00281,3,2225.34,0
I0014558,O004790,P00389,1,2581.58,50
I0014559,O004791,P00026,2,5663.79,20
I0014560,O004791,P00043,4,190572.43,40
I0014561,O004791,P00012,1,116896.55,40
I0014562,O004791,P00338,1,931.79,0
I0014563,O004791,P00127,4,123134.75,50
I0014564,O004792,P00343,2,459.96,30
I0014565,O004793,P00538,3,1522.17,5
I0014566,O004793,P00544,2,3657.23,30
I0014567,O004794,P00121,3,48939.64,50
I0014568,O004794,P00171,4,8029.56,15
I0014569,O004795,P00254,4,9943.95,0
I0014570,O004795,P00202,5,1871.53,70
I0014571,O004796,P00398,5,1136.9,10
I0014572,O004796,P00422,4,51476.85,15
I0014573,O004796,P00078,1,133998.67,50
I0014574,O004796,P00546,4,8001.86,30
I0014575,O004797,P00457,1,953.32,70
I0014576,O004797,P00257,1,467.18,40
I0014577,O004797,P00005,3,53796.78,15
I0014578,O004798,P00018,5,55978.5,30
I0014579,O004798,P00019,1,238814.93,5
I0014580,O004798,P00538,5,1124.88,70
I0014581,O004798,P00473,2,3001.63,15
I0014582,O004798,P00523,4,16784.36,5
I0014583,O004799,P00120,3,10883.78,10
I0014584,O004799,P00171,4,10886.78,50
I0014585,O004799,P00314,5,705.86,5
I0014586,O004800,P00512,1,3226.02,30
I0014587,O004801,P00530,4,1277.08,5
I0014588,O004801,P00316,1,2165.85,20
I0014589,O004801,P00525,4,6666.99,10
I0014590,O004802,P00188,1,486.59,70
I0014591,O004802,P00331,3,1202.88,70
I0014592,O004803,P00027,3,56186.89,15
I0014593,O004804,P00427,1,2357.11,5
I0014594,O004804,P00546,1,7672.45,15
I0014595,O004804,P00481,4,1018.04,40
I0014596,O004804,P00037,5,56179.43,50
I0014597,O004805,P00229,4,2342.12,5
I0014598,O004805,P00177,1,5104.83,70
I0014599,O004805,P00305,3,1315.95,20
I0014600,O004806,P00344,4,2124.22,5
I0014601,O004806,P00422,1,35129.21,30
I0014602,O004807,P00047,2,69707.95,15
I0014603,O004807,P00212,4,3193.7,10
I0014604,O004807,P00249,4,4676.06,5
I0014605,O004808,P00473,4,2260.39,10
I0014606,O004808,P00393,4,57422.04,30
I0014607,O004809,P00304,5,476.84,0
I0014608,O004809,P00422,4,34851.98,70
I0014609,O004809,P00268,5,2093.5,70
I0014610,O004809,P00202,1,1333.68,70
I0014611,O004810,P00427,2,3100.81,30
I0014612,O004810,P00063,2,1459.41,50
I0014613,O004810,P00398,3,1295.95,15
I0014614,O004810,P00097,3,92919.86,10
I0014615,O004811,P00474,2,1237.21,30
I0014616,O004811,P00026,2,7828.67,10
I0014617,O004811,P00133,2,162765.8,20
I0014618,O004812,P00398,4,921.08,40
I0014619,O004812,P00390,4,17383.97,15
I0014620,O004812,P00016,1,174601.4,20
I0014621,O004812,P00509,5,3141.18,10
I0014622,O004812,P00140,4,249345.43,15
I0014623,O004813,P00390,1,11185.05,5
I0014624,O004813,P00233,2,8784.39,40
I0014625,O004813,P00145,5,96522.2,0
I0014626,O004813,P00145,2,102424.41,40
I0014627,O004814,P00127,5,127630.78,50
I0014628,O004815,P00444,2,1931.32,15
I0014629,O004815,P00295,3,308.93,70
I0014630,O004816,P00131,2,96616.07,50
I0014631,O004816,P00229,3,2747.6,20
I0014632,O004816,P00224,-5,3654.14,40
I0014633,O004816,P00262,1,5526.38,5
I0014634,O004816,P00145,4,87978.05,0
I0014635,O004817,P00035,4,117547.01,15
I0014636,O004817,P00197,5,4054.68,0
I0014637,O004817,P00015,4,37196.29,70
I0014638,O004817,P00474,2,1683.61,10
I0014639,O004818,P00170,4,8989.57,40
I0014640,O004818,P00454,2,213.36,10
I0014641,O004819,P00127,4,176796.3,50
I0014642,O004819,P00145,4,91774.3,30
I0014643,O004819,P00274,5,7446.18,10
I0014644,O004819,P00047,2,56689.94,0
I0014645,O004820,P00343,4,468.15,15
I0014646,O004821,P00281,3,3008.94,5
I0014647,O004821,P00180,4,739.6,30
I0014648,O004821,P00466,1,2987.4,15
I0014649,O004821,P00057,5,160615.86,20
I0014650,O004821,P00243,2,1600.91,10
I0014651,O004822,P00428,5,10210.22,40
I0014652,O004822,P00331,1,1229.58,0
I0014653,O004822,P00042,3,27139.93,15
I0014654,O004822,P00391,4,11350.29,70
I0014655,O004822,P00343,4,423.62,20
I0014656,O004823,P00397,3,34073.82,20
I0014657,O004823,P00414,1,27864.23,40
I0014658,O004824,P00145,4,136231.1,30
I0014659,O004825,P00070,-1,164593.55,20
I0014660,O004825,P00281,3,2895.72,50
I0014661,O933841,P00409,4,11093.76,10
I0014662,O004825,P00473,2,2930.88,70
I0014663,O004826,P00314,4,575.58,0
I0014664,O004826,P00202,1,1536.05,70
I0014665,O004826,P00237,2,4422.04,40
I0014666,O004826,P00474,3,1662.03,15
I0014667,O004827,P00102,1,145495.15,5
I0014668,O004828,P00343,4,339.77,70
I0014669,O004828,P00544,5,2694.65,20
I0014670,O004828,P00145,1,98510.78,50
I0014671,O004828,P00522,2,32073.68,70
I0014672,O004828,P00338,2,831.0,20
I0014673,O004829,P00078,4,218735.97,0
I0014674,O004829,P00463,3,2088.16,5
I0014675,O004829,P00343,1,427.22,20
I0014676,O004829,P00318,-4,1239.0,50
I0014677,O004830,P00415,4,22254.33,5
I0014678,O004830,P00466,5,1865.19,50
I0014679,O004830,P00390,1,18109.45,20
I0014680,O949548,P00470,1,1923.32,5
I0014681,O004831,P00046,0,90394.21,0
I0014682,O004832,P00538,3,926.86,20
I0014683,O004832,P00248,5,7704.42,70
I0014684,O004832,P00417,5,27331.6,30
I0014685,O004833,P00225,5,5080.97,10
I0014686,O004833,P00332,4,1349.79,50
I0014687,O004833,P00477,5,2229.1,10
I0014688,O004833,P00131,2,71393.03,20
I0014689,O004834,P00408,3,44391.41,50
I0014690,O004834,P00025,5,140300.79,20
I0014691,O979245,P00320,4,113.07,30
I0014692,O004835,P00422,5,49732.55,15
I0014693,O004835,P00171,5,10344.43,50
I0014694,O004835,P00497,2,3865.61,40
I0014695,O004836,P00026,3,4592.36,70
I0014696,O004836,P00415,3,34914.79,30
I0014697,O004836,P00247,3,4681.99,10
I0014698,O004836,P00338,5,1136.1,5
I0014699,O004837,P00486,1,9090.4,30
I0014700,O004838,P00434,4,19627.64,20
I0014701,O004838,P00131,3,88147.9,30
I0014702,O004839,P00131,4,87998.07,50
I0014703,O004839,P00388,1,12204.94,20
